MCES	Nonconformity	Ion Type
10.11	3.0684375	[M-H]-
9.94	-0.94960022	[M-H]-
10.06	2.022803955	[M+H]+
9.74	-1.41925415	[M+Na]+
9.99	-5.738844604	[M+Na]+
6.5	0.48215332	[M+H]+
9.805	5.956817017	[M+H]+
9.47	4.899103394	[M+Na]+
10.11	0.277363892	[M+H]+
10.38	6.072462158	[M-H]-
9.8	-1.692012329	[M-H]-
10.48	-1.865535889	[M-H]-
9.87	-1.687404785	[M-H]-
10.195	-4.272952271	[M+Na]+
9.74	-5.402592163	[M+Na]+
10	-0.529411621	[M+Na]+
7.957	-2.874653931	[M+H]+
10.22	-10.19648804	[M-H]-
10.4	2.658916626	[M+Na]+
10.195	2.819822388	[M+Na]+
10	-8.016636963	[M+H]+
9.89	-0.34149353	[M+Na]+
9.64	-2.732437744	[M-H]-
9.72	2.066578369	[M+H]+
9.98	2.560145874	[M+H]+
9.83	12.65786804	[M+Na]+
9.8	6.431237793	[M+H]+
10.22	-8.46868042	[M+Na]+
9.95	-3.895673828	[M+Na]+
9.94	1.776713867	[M-H]-
10	1.514136353	[M+H]+
10	1.596242676	[M+Na]+
10.42	-0.38355896	[M-H]-
9.89	1.313382568	[M-H]-
9.47	-3.516427002	[M+Na]+
9.98	3.693532715	[M-H]-
9.47	4.553145752	[M+Na]+
9.35	1.589502563	[M+H]+
9.67	-1.139816895	[M+H]+
6.773	1.828499146	[M+H]+
8.38	1.410386353	[M-H]-
9.85	-11.2210376	[M-H]-
9.45	-1.378032227	[M+H]+
9.44	6.029998779	[M-H]-
10.17	-1.362047119	[M+H]+
7.87	0.079914551	[M-H]-
10.45	0.221494141	[M+Na]+
9.35	15.28014648	[M-H]-
5.28	1.743458252	[M+Na]+
7.445	-1.409261475	[M-H]-
8.8	-0.342028198	[M+H]+
9.94	-1.853464355	[M+H]+
9.86	-12.30013794	[M-H]-
10	5.781364746	[M+Na]+
9	2.362171631	[M-H]-
9.35	0.65369751	[M-H]-
9.85	-0.873277588	[M+H]+
9.94	1.341642456	[M+H]+
9.78	4.52569458	[M+H]+
10	2.667530518	[M+Na]+
9.15	0.212286377	[M-H]-
9.47	0.786593018	[M-H]-
9.06	11.23223755	[M-H]-
9.77	0.803100586	[M-H]-
10.26	0.909481201	[M+Na]+
9.805	-5.832054443	[M+Na]+
9.89	7.442966309	[M+Na]+
10.19	-6.991641846	[M+H]+
9.94	7.827663574	[M-H]-
10.11	-1.904779663	[M+Na]+
9.77	0.346767578	[M+H]+
9.28	-2.603360596	[M-H]-
9.89	2.162470093	[M+H]+
9.37	0.805700684	[M+Na]+
9.87	-0.13126709	[M+Na]+
9.95	-6.383234863	[M+H]+
9.4	-3.240176392	[M+H]+
10	-0.358094482	[M+Na]+
10	7.105809326	[M+H]+
9.94	-2.608004761	[M+H]+
9.86	0.813761597	[M+Na]+
10.22	-1.776835327	[M+H]+
9.74	-2.129656982	[M+H]+
7.28	-1.499962769	[M+H]+
10.5	1.896511841	[M+Na]+
9.95	-6.352844238	[M+Na]+
9.48	-3.011976318	[M+H]+
9.914	-1.351274414	[M+Na]+
10.055	-3.064017944	[M+Na]+
9.49	-2.600032349	[M+Na]+
9.89	-4.715234375	[M-H]-
9.76	5.305139771	[M+Na]+
9.49	-2.109478149	[M-H]-
8.195	-1.165579834	[M-H]-
9.195	-3.887051392	[M+Na]+
7.824	2.570717773	[M-H]-
9.87	4.238734131	[M-H]-
9.89	6.873704834	[M+Na]+
9.65	-2.791427002	[M+H]+
10.42	-9.837258301	[M+H]+
9.83	0.155390625	[M+H]+
10.02	17.31546082	[M+Na]+
5.195	-1.672640381	[M-H]-
10	-7.817368164	[M+Na]+
10	-4.449119873	[M+H]+
9.945	-5.132285156	[M+Na]+
9.45	3.523998413	[M+H]+
10	-7.364086914	[M-H]-
9.15	-1.173190308	[M+H]+
8.945	-5.918178711	[M+H]+
8.76	-16.24802979	[M-H]-
9.53	0.637674561	[M+H]+
8.39	-1.765412598	[M+H]+
9.92	0.41145752	[M+H]+
9.65	-5.481629639	[M+H]+
7.414	2.314260254	[M+H]+
9.44	0.413526611	[M-H]-
9.945	0.519586792	[M+H]+
10	-0.243166504	[M+Na]+
7.914	-0.460786743	[M+Na]+
9.695	-4.795013428	[M+H]+
9.63	-0.463280029	[M+H]+
8.76	0.94298645	[M-H]-
6.805	2.855848389	[M+H]+
8.5	-1.192518921	[M+H]+
9.26	-0.222344971	[M+Na]+
9.95	-4.037602539	[M+H]+
10	1.635310669	[M+H]+
9.45	1.469547119	[M+H]+
10.336	2.769283447	[M+H]+
8.35	-2.284407959	[M+H]+
9.74	2.835131836	[M-H]-
8.35	1.384365234	[M+H]+
10.05	5.035073853	[M-H]-
9.75	-0.170698242	[M-H]-
9.65	3.132023315	[M+H]+
8.586	3.496365967	[M+Na]+
9.52	3.94041626	[M-H]-
9.25	1.427998047	[M+Na]+
9.55	1.838618164	[M+H]+
7.043	1.515507813	[M+H]+
10.45	-1.390687256	[M+H]+
10.195	-0.340067139	[M-H]-
9.67	2.167556763	[M+H]+
9.98	5.196333008	[M+H]+
9.97	6.868935547	[M+H]+
9.914	-16.49148499	[M+H]+
10.2	-6.957835693	[M-H]-
10.03	-3.433274536	[M+H]+
9.55	2.23151123	[M+H]+
8.44	-4.755325928	[M+H]+
9.33	1.459604492	[M-H]-
9.97	-0.701904297	[M+H]+
10	-0.425240479	[M-H]-
9.22	-1.490480957	[M-H]-
9.98	-0.340213623	[M+H]+
10.445	0.029519043	[M+H]+
7.24	1.738193359	[M+H]+
9.01	-1.667664185	[M-H]-
10.39	1.205252686	[M+Na]+
9.81	-1.5309729	[M+H]+
10.336	-2.322618408	[M-H]-
9.51	-0.34449707	[M+H]+
7.72	-1.593513184	[M+H]+
10.44	0.391468506	[M+Na]+
9.74	-1.175865479	[M+H]+
9.445	4.77880127	[M+Na]+
9.81	-1.456287842	[M+H]+
9.99	-3.637636719	[M+H]+
9.75	15.00381653	[M-H]-
9.83	-7.688527832	[M+Na]+
6.434	-2.182827148	[M+H]+
10	-4.2578479	[M+Na]+
8.89	6.589844971	[M+H]+
5.477	-3.151517334	[M+H]+
10.26	1.416409912	[M-H]-
10.2	2.641164551	[M+H]+
5.695	0.079050903	[M-H]-
9.86	-2.046019287	[M+Na]+
9.695	-17.57045898	[M-H]-
8.98	-0.000866699	[M+H]+
7.195	-3.521784058	[M+H]+
9.8	-3.013920898	[M+H]+
10.1	4.611334229	[M+H]+
9.63	-4.037507324	[M+Na]+
9.3	-4.440887451	[M+Na]+
8.47	-2.068754272	[M+H]+
8.13	1.654797363	[M-H]-
10.5	-7.259728394	[M-H]-
9.85	0.822615967	[M+H]+
8.05	-1.098358154	[M-H]-
9.89	-8.729406738	[M-H]-
10.086	2.666777344	[M+H]+
8.65	1.495157471	[M+H]+
10.3	-2.573939819	[M+H]+
9.98	-2.334973145	[M+Na]+
10.61	8.464649658	[M+Na]+
10.31	-0.377351685	[M-H]-
9.63	2.992930298	[M-H]-
10.03	6.734610596	[M+H]+
10.39	-2.381491699	[M+H]+
10.28	-4.474989014	[M+H]+
9.95	2.17706665	[M+H]+
9.63	1.620656738	[M-H]-
9.97	3.710947266	[M+H]+
9.97	-4.813173828	[M-H]-
10	1.509829712	[M+H]+
9.914	0.451711426	[M+H]+
10.445	-3.184501343	[M+H]+
9.74	-0.176916504	[M+Na]+
7.707	-0.764855347	[M+Na]+
9.49	-1.503950195	[M+H]+
10	0.153154907	[M+H]+
9.74	-1.197606812	[M+H]+
4.324	-1.881618652	[M-H]-
10.414	2.927767334	[M+H]+
9.87	-12.08788696	[M-H]-
10.45	-5.529904785	[M+H]+
9.76	-0.434429932	[M+H]+
9.78	7.175145264	[M+H]+
10.195	-1.392539673	[M+H]+
9.89	-3.980958252	[M+H]+
8.945	-0.989279785	[M-H]-
10.195	-1.672001343	[M-H]-
8.336	-1.217851562	[M-H]-
10.35	-5.619816895	[M+Na]+
8.89	3.256674805	[M+H]+
9.95	-0.875717773	[M+H]+
10.03	-12.54140015	[M+Na]+
8.63	2.768203125	[M+H]+
9.88	-0.857279663	[M-H]-
10.44	-3.790782471	[M-H]-
9.85	-3.680701904	[M+H]+
6.934	-0.552592773	[M+Na]+
10.15	8.33817688	[M-H]-
9.98	1.854453735	[M+H]+
9.89	3.175357056	[M+H]+
9.805	0.327930298	[M+H]+
9.72	-0.769190674	[M+Na]+
10.4	-4.737027588	[M+H]+
9.44	-4.738630981	[M-H]-
9.49	-1.725162354	[M+H]+
9.81	-2.384237061	[M+Na]+
7.914	1.705791016	[M-H]-
9.72	-3.656499023	[M-H]-
7.13	1.75493042	[M-H]-
9.15	7.974456787	[M+Na]+
10.4	-7.068848877	[M+H]+
7.457	0.242813721	[M+H]+
8.11	-1.13303894	[M+H]+
10.28	7.626803589	[M-H]-
9.98	-12.80343567	[M-H]-
9.26	-0.659937134	[M+H]+
10	1.383652344	[M+H]+
10.01	-5.979013672	[M-H]-
10.02	-1.203897705	[M+H]+
10.26	-1.35852478	[M-H]-
9.94	-5.210653076	[M-H]-
9.73	-9.599213867	[M+Na]+
8.47	1.444886475	[M+H]+
10.39	1.977230835	[M+H]+
9.55	3.630693359	[M+Na]+
9.664	-0.480316772	[M+H]+
10	7.588863525	[M+Na]+
7.586	-2.191168213	[M+H]+
10.38	-3.623986816	[M+Na]+
9.55	-0.919381104	[M+H]+
9.98	7.137290649	[M+Na]+
9.89	3.063184814	[M+H]+
9.67	-2.835983276	[M+H]+
9.695	-0.596235352	[M+Na]+
9.65	4.145092773	[M-H]-
10.35	-0.731169434	[M+H]+
9.24	2.101335449	[M-H]-
9.56	1.603171997	[M+H]+
8.53	-0.217584229	[M+Na]+
9.77	2.66258728	[M-H]-
7.86	-1.551431885	[M-H]-
9.8	1.309174194	[M-H]-
10.37	-6.628817139	[M+Na]+
9.97	5.556264648	[M+H]+
9.85	-5.219190674	[M-H]-
9.83	5.393894043	[M-H]-
9.22	-3.732488403	[M-H]-
9.78	4.540651855	[M+Na]+
9.75	2.099310913	[M+H]+
10.19	-2.307937012	[M-H]-
8.89	-4.840826416	[M+H]+
9.5	4.814432983	[M+H]+
9.414	3.289822998	[M-H]-
10.195	-7.251114502	[M-H]-
9.15	0.16758667	[M-H]-
10.48	2.652669678	[M-H]-
10.195	0.485499268	[M+H]+
9.586	4.162562256	[M+H]+
9.94	5.163466797	[M-H]-
9.83	-1.464205322	[M+H]+
9.74	-4.248388672	[M-H]-
10	-0.057261963	[M+H]+
10.28	-3.90657959	[M-H]-
9.5	-0.561661377	[M-H]-
9.67	-0.740893555	[M+H]+
10.17	0.219702148	[M+Na]+
8.35	-4.402125244	[M-H]-
9.94	-4.81838623	[M+Na]+
6.28	0.790879517	[M-H]-
10.28	-3.379630127	[M+Na]+
8.805	-1.04092041	[M+H]+
9.94	-1.394852905	[M+Na]+
8.76	-0.155982666	[M+H]+
7.24	-1.595112305	[M-H]-
6.566	-1.090813599	[M+Na]+
10.14	2.507073975	[M+Na]+
9.83	-10.47011597	[M+H]+
9.95	7.182877197	[M-H]-
9.19	-1.680212402	[M+Na]+
9.26	0.149487915	[M+H]+
9.63	-7.766072998	[M+H]+
9.805	4.325639648	[M+H]+
6.414	-2.31786377	[M+Na]+
8.914	2.504942627	[M+H]+
9.72	-9.100787354	[M+Na]+
9.11	1.998000488	[M+Na]+
7.89	-2.037098999	[M-H]-
10.086	0.047261353	[M-H]-
7.926	2.401346436	[M+H]+
10.02	-5.273556519	[M+Na]+
6.773	-2.689984741	[M-H]-
8.67	-0.111329956	[M-H]-
10.36	-6.057050781	[M+H]+
9.78	12.46001587	[M+Na]+
10.414	-1.218406372	[M+H]+
9.92	-4.294918213	[M+Na]+
9.47	-3.408168945	[M+H]+
9.87	-11.92333618	[M+H]+
10.03	-2.245041504	[M+Na]+
9.95	1.685895996	[M+Na]+
10.14	2.081018677	[M+H]+
9.5	-3.97894165	[M+Na]+
9.02	8.69039856	[M-H]-
8.88	5.048122559	[M+H]+
9.65	8.997171021	[M-H]-
9.63	6.275134277	[M-H]-
10.055	5.027272949	[M-H]-
10.1	0.204030762	[M+H]+
9.99	-1.132089844	[M-H]-
9.73	-1.180597534	[M+H]+
7.793	-0.851574097	[M+Na]+
10.445	1.337061768	[M-H]-
9.73	-2.695610962	[M+Na]+
10.586	-1.082740479	[M-H]-
9.25	-1.28463501	[M+H]+
9.55	-0.994090576	[M-H]-
10.23	2.04416687	[M+H]+
10.25	-0.311524658	[M+H]+
10.11	-2.358242187	[M-H]-
8.56	-1.558948364	[M-H]-
10	-0.449009399	[M+H]+
10.445	-3.528898926	[M-H]-
9.49	-5.431564941	[M-H]-
9.81	-29.70467407	[M-H]-
9.28	1.657650146	[M+H]+
10.01	-0.013111572	[M+Na]+
10.055	-0.291066895	[M+H]+
10.48	-0.939857178	[M+H]+
9.67	-7.258813477	[M-H]-
7.176	-1.755013428	[M+Na]+
9.195	-0.49991394	[M+H]+
9.98	2.140292969	[M-H]-
10.336	-5.023456421	[M+H]+
10.24	-1.830240479	[M-H]-
9.85	-1.436428223	[M+H]+
9.914	-3.962803955	[M+H]+
8.39	0.173044434	[M+H]+
9.99	-2.715449219	[M+H]+
10.414	-4.089931641	[M+Na]+
9.99	-6.340002441	[M+H]+
10.23	2.177041016	[M+H]+
7.03	-0.594055176	[M-H]-
10.2	2.358173218	[M+H]+
10.37	-2.726923828	[M+H]+
9.664	0.280508423	[M+H]+
9.74	-4.525595703	[M+Na]+
8.45	-3.311589966	[M-H]-
9.52	-0.773031006	[M+Na]+
10.47	-6.856759033	[M+H]+
9.45	10.59825195	[M+H]+
5.566	-0.613497314	[M-H]-
8.98	-0.927094727	[M+Na]+
10.195	1.550152588	[M-H]-
10.164	0.95975708	[M-H]-
9.94	3.436865845	[M+Na]+
9.61	-5.263243408	[M-H]-
10	-1.847197876	[M+H]+
9.22	-0.965966797	[M+H]+
9.75	-3.177400513	[M+H]+
10.14	-4.177197266	[M+H]+
10.336	3.980991821	[M+Na]+
8.53	5.741383057	[M-H]-
8.195	0.408725586	[M+H]+
8.78	2.036590576	[M-H]-
9.67	-0.101977539	[M-H]-
10.36	1.223062744	[M+H]+
9.95	0.099415283	[M+Na]+
10.49	5.651343994	[M+H]+
10.17	-1.048850708	[M+H]+
9.44	-2.121738281	[M+Na]+
9.95	2.819331665	[M-H]-
9.85	-2.642060547	[M-H]-
10.19	-12.45921021	[M-H]-
9.695	2.769956665	[M-H]-
9.94	-1.652729492	[M-H]-
9.914	1.371885986	[M+Na]+
8.17	0.579602661	[M+H]+
10	3.18947998	[M-H]-
9.94	9.154053955	[M-H]-
9.62	-0.37598877	[M+H]+
9.7	0.987999268	[M-H]-
9.945	-2.35710022	[M+H]+
9.95	-5.514775391	[M+Na]+
9.26	-0.544428101	[M-H]-
10.19	2.777868042	[M+H]+
9.88	-3.688665771	[M-H]-
8.97	-3.499939575	[M-H]-
9.73	5.474627075	[M+Na]+
10.03	3.929398193	[M+Na]+
9.67	-2.016274414	[M-H]-
10	-3.206119385	[M+Na]+
7.26	1.482692871	[M+Na]+
8.73	-2.756981201	[M+H]+
10.305	0.573875732	[M+Na]+
10.48	-1.472362671	[M-H]-
9.44	1.687463379	[M-H]-
8.89	1.449187622	[M+H]+
9.805	-1.452583008	[M-H]-
9.85	13.59184448	[M+Na]+
9.42	0.006740723	[M+H]+
9.76	-7.111837158	[M+H]+
9.8	1.69690918	[M+Na]+
10.695	3.051773682	[M-H]-
9.086	-0.242313232	[M+H]+
10	-11.38809631	[M+Na]+
9.55	1.508267822	[M+H]+
9.95	-3.522115479	[M-H]-
9.9	-1.773082275	[M+Na]+
7.5	-2.207509155	[M-H]-
9.95	5.354738159	[M+Na]+
9.98	-7.659337158	[M+H]+
9.86	5.701115723	[M-H]-
9.11	-2.66623291	[M+H]+
6.11	-0.083293457	[M+Na]+
9.67	0.251346436	[M+Na]+
6.773	-0.918334351	[M+H]+
10.4	-7.105877075	[M+Na]+
7.47	0.234013672	[M-H]-
9.98	1.182861328	[M+H]+
9.33	-9.8590979	[M-H]-
10.19	7.537149658	[M-H]-
6.695	0.115635986	[M+Na]+
9.3	0.223218994	[M+H]+
10.47	4.155892334	[M-H]-
9.83	11.02716187	[M-H]-
8.95	-7.360533447	[M+H]+
8.89	-1.199881592	[M+Na]+
10.445	7.027789307	[M-H]-
9.98	1.015415649	[M-H]-
9.805	2.330566406	[M+H]+
10.11	-3.292240601	[M-H]-
7.676	-4.021063232	[M-H]-
10.195	2.264952393	[M+H]+
9.914	2.025483398	[M+Na]+
7.477	0.808101807	[M-H]-
10.33	0.570027466	[M-H]-
10.38	-4.76149292	[M-H]-
10.48	15.38371216	[M-H]-
10.19	-2.078065186	[M-H]-
9.48	-3.354387817	[M-H]-
10.37	-7.812160034	[M+Na]+
7.72	-2.983084717	[M+H]+
8.06	-2.149272461	[M-H]-
9.47	3.497456055	[M+H]+
9.87	0.390900879	[M-H]-
9.56	1.491065674	[M-H]-
9.92	3.07248291	[M+H]+
8.49	-3.593364258	[M-H]-
7.676	0.469534912	[M+Na]+
9.94	-0.838673096	[M+H]+
10.23	-3.601151733	[M+H]+
10	-0.491118774	[M-H]-
10.63	-6.628612061	[M+H]+
10	2.550540771	[M-H]-
6.652	1.416711426	[M+H]+
9.914	0.524504395	[M+H]+
10.26	4.139020386	[M+Na]+
7.926	2.665858154	[M+H]+
9.74	4.105251465	[M+Na]+
10	0.919743652	[M+Na]+
9.72	0.040189819	[M+Na]+
7.63	2.120047607	[M+H]+
9.56	-8.98267395	[M-H]-
10.11	4.8500177	[M-H]-
10.27	-2.586599731	[M-H]-
9.85	2.779373779	[M+H]+
10.08	2.952261963	[M-H]-
10	3.198106689	[M-H]-
9.24	6.226386108	[M+H]+
10.2	1.338172607	[M+H]+
6.566	-1.495326538	[M+H]+
9.586	-1.548687744	[M+Na]+
6.676	0.353728638	[M+Na]+
10.24	9.440561523	[M+H]+
9.836	-4.058478394	[M+H]+
9.945	14.47750916	[M-H]-
5.805	-0.546988525	[M+Na]+
10.414	4.424766846	[M+Na]+
9.86	-0.845175781	[M-H]-
9.63	0.954848633	[M+H]+
9.97	4.79694397	[M+H]+
9.92	-3.675432129	[M+H]+
7.49	0.713360596	[M+Na]+
9.87	3.628563232	[M+Na]+
9.56	-0.245941772	[M-H]-
9.805	-2.242205811	[M+H]+
9.64	1.019603271	[M+H]+
10.17	7.913294678	[M+H]+
9.62	-4.237768555	[M+H]+
9.87	-3.112297974	[M-H]-
9.98	0.511464844	[M+Na]+
9.06	-3.587912598	[M-H]-
9.5	5.688237305	[M+Na]+
10.42	-1.973720703	[M-H]-
10.36	-0.598114014	[M+H]+
9.94	2.283147583	[M+H]+
9.445	0.764224854	[M-H]-
10	-4.474085693	[M+Na]+
10.1	0.931444092	[M-H]-
9.99	3.490688477	[M+Na]+
9.88	2.94355835	[M+H]+
10.11	-8.383734741	[M+H]+
9.98	-1.041114502	[M+H]+
10.14	3.447138672	[M+H]+
9.98	3.627382202	[M+H]+
10.31	5.529778442	[M-H]-
9.05	5.165617065	[M+Na]+
9.8	-4.926525879	[M+H]+
9.87	4.70062439	[M-H]-
9.664	2.793743896	[M+Na]+
8.52	-0.718046265	[M-H]-
10	4.381437988	[M+Na]+
9.39	-1.499290161	[M+H]+
9.06	-1.190175781	[M-H]-
8.305	-0.963911133	[M+H]+
9.75	-0.155184326	[M+Na]+
9.48	-4.804210815	[M+Na]+
9.88	-0.397398682	[M+H]+
9.836	-2.620119629	[M+Na]+
9.85	1.348037109	[M+H]+
9.97	13.47256958	[M-H]-
10	3.868128662	[M+H]+
9.914	0.414667969	[M+H]+
10.33	1.838913574	[M-H]-
10.13	0.635598145	[M-H]-
10.13	12.97731812	[M+Na]+
6.805	-2.747462769	[M+H]+
9.24	-1.187650146	[M-H]-
9.81	4.532131958	[M-H]-
9.69	2.84413269	[M+H]+
9.14	0.28967041	[M+H]+
9.85	-0.107208252	[M+Na]+
9.95	-6.682880859	[M+H]+
9.67	2.829701538	[M-H]-
9.945	-7.387196045	[M-H]-
9.72	2.591269531	[M-H]-
9.73	0.634553833	[M+H]+
9.48	0.741405029	[M+H]+
9.98	3.328850098	[M+H]+
9.6	0.451782837	[M-H]-
9.28	4.986571045	[M+H]+
9.83	-2.536069336	[M+Na]+
10.39	-0.730567017	[M-H]-
9.3	1.022351074	[M+Na]+
10.195	-1.658928833	[M+H]+
10	1.275845337	[M+H]+
10.33	-6.83862915	[M+H]+
11.836	-9.368671875	[M-H]-
10.1	1.373818359	[M+H]+
9.48	-2.101412354	[M+H]+
10	-9.025449219	[M+H]+
10	5.434284058	[M+H]+
10.336	3.391577759	[M+H]+
10	-5.164993896	[M-H]-
9.76	-1.774632568	[M+H]+
9.89	-1.517357178	[M+Na]+
9.38	-3.870908203	[M+H]+
9.98	2.549830933	[M+H]+
9.24	0.7303125	[M+H]+
10.336	6.048543701	[M-H]-
10.33	-3.9584375	[M+Na]+
9.74	0.7996521	[M+Na]+
9.87	5.725299683	[M+H]+
9.98	0.934193115	[M+H]+
9.85	0.010827026	[M+H]+
9.6	-2.66380249	[M-H]-
9.38	0.155799561	[M+H]+
9.98	-2.493982544	[M-H]-
10.055	4.034754639	[M+H]+
9.97	-0.848232422	[M+H]+
10.26	3.599212646	[M+H]+
10.31	-0.981003418	[M+Na]+
9.15	1.509938965	[M+H]+
9.87	0.234371338	[M+H]+
8.94	-0.010839233	[M+H]+
10.45	0.825068359	[M+H]+
10.195	-7.930605469	[M+H]+
9.85	0.262380981	[M+H]+
9.445	-2.062802734	[M+H]+
10.37	0.036673584	[M+Na]+
9.414	1.233897705	[M+H]+
9.945	-7.293832397	[M-H]-
9.39	2.444916382	[M+H]+
9.95	0.402369385	[M+H]+
9.95	9.56003418	[M-H]-
8.48	-3.347352295	[M+Na]+
9.95	-0.384594727	[M+H]+
9.11	3.820175781	[M+Na]+
10.47	0.11279541	[M-H]-
9.83	1.928721313	[M+Na]+
9.72	-2.865847168	[M+H]+
9.76	3.712675781	[M+Na]+
10	0.150498047	[M+Na]+
9.98	0.96276001	[M-H]-
9.74	-1.242930908	[M+H]+
9.45	4.986185303	[M+H]+
10.586	-1.351905518	[M+Na]+
9.28	-1.801002197	[M+H]+
9.8	5.055391846	[M-H]-
9.836	-2.608188477	[M+H]+
9.24	-4.676638794	[M+Na]+
10.445	2.349884644	[M+Na]+
10.24	-7.688505859	[M-H]-
10.27	0.161907959	[M+H]+
10.03	-2.5459552	[M+H]+
9.88	-6.126160889	[M-H]-
9.45	28.68366455	[M+Na]+
9.69	-0.899699097	[M+H]+
8.164	-2.504121094	[M+Na]+
9.695	0.68043335	[M+H]+
8.98	-1.484387207	[M+Na]+
10.15	-8.855655518	[M+Na]+
10.11	-1.939857178	[M+Na]+
10.24	4.228722534	[M+Na]+
9.99	0.10762207	[M+Na]+
9.95	3.844537964	[M+H]+
9.35	-3.705254517	[M+H]+
9.48	9.523081055	[M+H]+
10.11	0.27791626	[M+H]+
9.44	-1.042952881	[M-H]-
10.39	1.12458252	[M-H]-
9.44	-2.314750977	[M+H]+
9.914	3.500281982	[M+H]+
9.99	-13.13421265	[M+Na]+
10.23	6.173537598	[M+H]+
9.17	0.361051025	[M+H]+
9.805	-3.279578857	[M-H]-
10	-11.72040894	[M-H]-
9.94	-1.663092041	[M+H]+
9.914	0.665999756	[M+H]+
9.62	1.97197998	[M+Na]+
9.61	1.182020264	[M+H]+
10.17	-3.727301025	[M+H]+
9.63	-0.330783081	[M+H]+
9.94	-4.064024048	[M+Na]+
10.336	5.316254883	[M+Na]+
8.17	-0.226387939	[M-H]-
9.914	-6.180412598	[M-H]-
8.92	0.98732666	[M+H]+
10.47	-6.598900146	[M-H]-
10.1	0.630095825	[M+Na]+
10	14.74405579	[M+Na]+
9.81	0.51611084	[M-H]-
5.72	1.389573364	[M+H]+
10.28	-8.376491699	[M+Na]+
9.98	5.784001465	[M-H]-
9.61	-3.336383667	[M+Na]+
9.11	2.397679443	[M+Na]+
10.31	-0.795560913	[M-H]-
9.914	-2.460066528	[M+H]+
10.17	-0.630722656	[M+H]+
10.27	1.609805908	[M+H]+
10.414	-1.305110474	[M-H]-
10.27	-0.490473633	[M+H]+
10.47	0.781821899	[M-H]-
10.47	-0.353005371	[M+H]+
9.78	-3.155043945	[M+Na]+
9.6	-0.205333862	[M+Na]+
9.78	-3.50519165	[M+Na]+
9.94	0.964333496	[M+H]+
8.64	-8.846621704	[M+H]+
9.914	-1.106456909	[M+Na]+
7.977	-0.927278442	[M-H]-
10.445	-0.876688843	[M+H]+
9.9	7.666902466	[M-H]-
8.77	-4.506620483	[M+Na]+
10	3.163190918	[M+Na]+
8.85	-5.850684204	[M+Na]+
9.89	-5.344595337	[M+H]+
8.195	1.027749634	[M+H]+
10.055	-2.905438232	[M+H]+
9.52	0.981022949	[M-H]-
9.945	2.089753418	[M+Na]+
10.11	-1.876716919	[M-H]-
10.42	-0.874180908	[M+Na]+
4.977	-0.834538574	[M+Na]+
9.45	-3.687295532	[M+H]+
9.78	6.365050049	[M+H]+
7.195	0.310848389	[M+H]+
9.89	4.572823486	[M+Na]+
10.45	2.580908203	[M+H]+
9.5	-1.904968262	[M+H]+
10	-2.433934326	[M+H]+
10.4	-9.111762085	[M+H]+
9.69	-3.867769165	[M+Na]+
9.664	1.064980469	[M-H]-
10	-4.092122803	[M+H]+
10.1	-3.620048828	[M+H]+
9.92	-1.53423584	[M+Na]+
10.5	-9.479338379	[M+Na]+
10.48	-9.901657715	[M+H]+
10	6.182306519	[M+Na]+
9.95	0.80135437	[M-H]-
8.195	0.363377075	[M+Na]+
9.76	4.475333252	[M+H]+
8.305	3.228588867	[M+H]+
10	-20.03648743	[M-H]-
10	-1.198353882	[M-H]-
6.176	1.025509033	[M+H]+
6.324	0.583106079	[M-H]-
10.49	-17.31900879	[M+Na]+
9.56	10.19831299	[M+H]+
7.99	-2.388972168	[M+H]+
9.42	0.202237549	[M+Na]+
10.164	-0.091184082	[M+H]+
9.74	5.677793579	[M-H]-
9.98	-4.357050781	[M+H]+
8.63	-0.492572632	[M+H]+
10.3	6.482169189	[M+H]+
9.92	5.170141602	[M+Na]+
9.37	0.591730347	[M+H]+
9.78	1.780821533	[M+Na]+
9.95	-12.26848877	[M+Na]+
9.13	0.83024292	[M+Na]+
9.78	-1.300721436	[M-H]-
8.15	1.384227905	[M-H]-
8.97	0.453161621	[M+H]+
10.195	-3.650825806	[M+Na]+
9.76	-0.682703857	[M+Na]+
10.28	6.420996704	[M-H]-
10.1	-0.007121582	[M-H]-
7.305	15.42012146	[M+Na]+
9.85	-1.154018555	[M+H]+
10.49	-5.114284668	[M+H]+
9.76	-1.544466553	[M+Na]+
9.8	0.133121338	[M+H]+
8.086	-3.100300903	[M-H]-
10.414	-4.229790039	[M-H]-
10.33	0.880222778	[M+Na]+
9.78	0.659024658	[M-H]-
10.15	-0.130480957	[M+H]+
10.44	-2.099146729	[M+Na]+
8.914	1.791470337	[M-H]-
9.56	-2.094761353	[M+H]+
10.4	-8.564389038	[M-H]-
8.88	0.064902344	[M+H]+
9.85	-0.418428345	[M+H]+
7.78	-0.639211426	[M+H]+
8.56	-2.818132935	[M+H]+
9.92	4.921176758	[M+Na]+
8.56	0.670797729	[M+Na]+
9.23	5.19920166	[M-H]-
9.92	-1.165117187	[M+Na]+
9.55	34.24502319	[M-H]-
10	0.444761963	[M+Na]+
9.914	3.402681274	[M+H]+
10.26	-2.784179688	[M+H]+
9.5	-1.358412476	[M-H]-
10.055	-2.272946777	[M-H]-
10	-1.308548584	[M+Na]+
9.63	8.541008301	[M+H]+
8.37	-0.235095215	[M-H]-
10.26	-4.796148682	[M+H]+
10.414	10.56164185	[M+Na]+
